id,xcenter,ycenter,sky_center,aperture_sum_nLb,aperture_sum_phot,aperture_sum_Hz
56,3090.7334360328095,8728.698846673647,"222.07934100307943,-20.85574317572417",13127866.702489726,28.961493357760755,143764853.0279244
57,2874.761427547486,8692.310038045249,"221.84838202280426,-20.88907084714085",14014495.672772564,30.917492730360628,153474433.91351014
58,2705.842809731157,8665.967184145975,"221.6677419400015,-20.912809464158883",22969905.680582695,50.67409548502059,251546209.98764217
59,2534.2541540637235,8639.207951573682,"221.48422081447563,-20.93672458063661",13155236.079581242,29.02187316285823,144064578.38042825
60,2365.272552615187,8612.855302278287,"221.30346633713012,-20.960079982510432",18528920.60228683,40.876802233818715,202912446.2886761
61,2196.2551810266764,8586.497087982578,"221.12265566789233,-20.983244821286373",13521423.775425693,29.829722812861267,148074744.04304332
62,2027.6187217819179,8557.490350843156,"220.94217157739743,-21.008855232950847",12991561.209852096,28.660788703370688,142272155.1235321
63,1858.5213440352604,8531.119686825767,"220.76124646629808,-21.031638142989948",13338352.173164545,29.42584706419333,146069904.8266557
64,1686.7357189756522,8504.329805449508,"220.57743778156984,-21.05458110408793",13648035.550158171,30.10904207744776,149461284.87245068
65,7112.480614907396,9177.208033088202,"226.3644861643735,-20.406993689051372",13689719.221123008,30.20100076252081,149917767.78515327
66,6943.370661539235,9150.835044257648,"226.18518983039476,-20.43542362607641",18301128.083720926,40.37426730846464,200417862.91921848
67,6771.664449234041,9124.05717791252,"226.00302453565257,-20.464109769623747",12574841.110793589,27.74145910820962,137708603.01315257
68,6602.2365359704645,9100.341490973544,"225.82312919502468,-20.489544430533098",13857088.49690748,30.570235481213217,151750648.9287424
69,6433.252487413545,9073.988176540464,"225.6436377186433,-20.517418683617613",13749981.817135558,30.333946565040865,150577710.74886283
70,6264.304265749833,9047.640462594003,"225.46408112181896,-20.54510827294174",13000336.522334844,28.680147991512545,142368254.62986827
71,6095.388674744092,9021.297850672721,"225.28445951025813,-20.572612891659986",15942547.775591478,35.170984134155624,174588765.24194852
72,5923.864448097585,8994.548432079175,"225.10196546900957,-20.600357537113737",12674552.016858516,27.961432147938005,138800549.18236426
73,5709.7489376281255,8963.86374355256,"224.87400660689644,-20.6320350644294",12533566.730496887,27.65040336260383,137256602.2919654
74,5538.28185863533,8937.12326728448,"224.6913674331836,-20.659348379752434",12908910.083959943,28.47845138324212,141367032.6664139
75,5369.472815679114,8910.797327937908,"224.5114741323825,-20.686053632636302",14820454.429362845,32.69552488932456,162300585.55060712
76,5198.043492490295,8884.062766801066,"224.32870544298342,-20.71298501287933",13403147.929694053,29.568793508948485,146779490.9784203
77,5029.265600867297,8857.741712191588,"224.14868534533753,-20.73931353291833",13253104.954568744,29.237782482865608,145136352.24494487
78,4860.49870818062,8831.42238609986,"223.96860289927147,-20.765454648245147",13687386.483165648,30.195854490366422,149892221.6901789
